Make,Price,Year,Kilometer,Fuel Type,Transmission,Location,Owner,Seller Type,Engine,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,Max Power bhp,Max Torque Nm,Height_yj,Price_yj
Maruti Suzuki,195000,2011,75000,Diesel,Manual,Kanpur,First,Individual,1248.0,FWD,3715.0,1680.0,1620.0,5.0,43.0,75.0,190.0,4.718447854656915e-16,-1.8917120216053223
Skoda,880000,2018,47000,Petrol,Manual,Coimbatore,First,Individual,1598.0,FWD,4386.0,1699.0,1466.0,5.0,55.0,104.0,153.0,-1.1934897514720433e-15,0.03487911976412232
Hyundai,1180000,2019,38000,Petrol,Automatic,Bangalore,First,Individual,1591.0,FWD,4370.0,1700.0,1475.0,5.0,43.0,121.0,158.0,-1.0547118733938987e-15,0.36558638640382174
Ford,675000,2019,35000,Diesel,Manual,Other,First,Individual,1498.0,FWD,3995.0,1704.0,1525.0,5.0,40.0,99.0,215.0,-4.440892098500626e-16,-0.275836649101891
MINI,2500000,2015,34303,Diesel,Automatic,Bangalore,Second,Individual,1496.0,FWD,3982.0,1727.0,1425.0,5.0,44.0,114.0,270.0,-1.8041124150158794e-15,1.1535060633331609
Audi,3675000,2019,34000,Diesel,Automatic,Other,First,Individual,1968.0,FWD,4933.0,1874.0,1455.0,5.0,75.0,190.0,400.0,-1.3600232051658168e-15,1.5272552084799422
Hyundai,2400000,2022,8000,Diesel,Automatic,Hyderabad,First,Individual,1493.0,FWD,4500.0,1790.0,1675.0,7.0,50.0,113.0,250.0,8.881784197001252e-16,1.1127284937851845
Kia,1300000,2020,27000,Diesel,Manual,Jaipur,First,Individual,1493.0,FWD,4315.0,1800.0,1645.0,5.0,50.0,113.0,250.0,6.661338147750939e-16,0.47186689494722495
Hyundai,825000,2021,6600,Petrol,Automatic,Hyderabad,First,Individual,1197.0,FWD,3805.0,1680.0,1520.0,5.0,37.0,82.0,114.0,-4.996003610813204e-16,-0.039690907540739936
Toyota,899000,2015,125000,Diesel,Manual,Mumbai,Third,Individual,2494.0,RWD,4585.0,1765.0,1760.0,8.0,55.0,101.0,200.0,1.3877787807814457e-15,0.059414735383602785
Maruti Suzuki,409999,2021,13424,Petrol,Manual,Other,First,Individual,796.0,FWD,3445.0,1515.0,1475.0,5.0,35.0,47.0,69.0,-1.0547118733938987e-15,-0.8915991695982707
Hyundai,811999,2017,31000,Diesel,Manual,Kolkata,First,Individual,1582.0,FWD,4440.0,1729.0,1475.0,5.0,45.0,126.0,260.0,-1.0547118733938987e-15,-0.058146105153323926
Volkswagen,625000,2014,54000,Diesel,Manual,Bangalore,First,Individual,1498.0,FWD,3971.0,1682.0,1469.0,5.0,45.0,89.0,230.0,-1.1379786002407855e-15,-0.36815022490054655
Maruti Suzuki,725000,2017,75000,Diesel,Manual,Ambala Cantt,First,Individual,1248.0,FWD,3995.0,1790.0,1640.0,5.0,48.0,89.0,200.0,6.38378239159465e-16,-0.19099512632184237
BMW,4195000,2017,63651,Diesel,Automatic,Bangalore,First,Individual,1995.0,AWD,4657.0,1881.0,1678.0,5.0,67.0,190.0,400.0,9.159339953157541e-16,1.6511282940735386
Audi,1450000,2014,71796,Diesel,Automatic,Bangalore,Third,Individual,1968.0,AWD,4385.0,1831.0,1608.0,5.0,64.0,174.0,380.0,3.608224830031759e-16,0.5900098480918764
Nissan,425000,2014,74000,Diesel,Manual,Gurgaon,Second,Individual,1461.0,FWD,4331.0,1822.0,1671.0,5.0,50.0,84.0,200.0,8.604228440844963e-16,-0.845788031380526
Hyundai,250000,2013,82461,Petrol,Manual,Hyderabad,First,Individual,814.0,FWD,3495.0,1550.0,1500.0,5.0,32.0,55.0,75.0,-7.494005416219807e-16,-1.5458785760569431
Maruti Suzuki,800000,2018,66000,Diesel,Manual,Pune,First,Individual,1248.0,FWD,3995.0,1735.0,1515.0,5.0,37.0,74.0,190.0,-5.828670879282072e-16,-0.07547977828479147
Mahindra,875000,2015,87000,Diesel,Manual,Varanasi,First,Individual,2179.0,RWD,4456.0,1820.0,1995.0,8.0,60.0,120.0,280.0,2.3037127760972e-15,0.0283220974306389
Mercedes-Benz,2275000,2016,61109,Diesel,Automatic,Bangalore,Second,Individual,2143.0,FWD,4424.0,1804.0,1494.0,5.0,50.0,134.0,300.0,-8.326672684688674e-16,1.0589495273195177
Tata,525000,2019,32000,Petrol,Manual,Noida,First,Individual,1199.0,FWD,3793.0,1665.0,1587.0,5.0,35.0,84.0,114.0,1.942890293094024e-16,-0.5809425531773481
Mahindra,1520000,2021,14000,Petrol,Manual,Delhi,First,Individual,1997.0,AWD,3985.0,1820.0,1844.0,4.0,57.0,150.0,300.0,1.7763568394002505e-15,0.6404709567530587
Maruti Suzuki,575000,2018,27239,Petrol,Automatic,Bangalore,First,Individual,998.0,FWD,3600.0,1600.0,1560.0,5.0,35.0,67.0,90.0,-5.551115123125783e-17,-0.46927667376648424
Hyundai,755000,2022,2272,Petrol,Manual,Hyderabad,First,Individual,1197.0,FWD,3805.0,1680.0,1520.0,5.0,37.0,82.0,114.0,-4.996003610813204e-16,-0.1432260379057908
Honda,1130000,2015,50000,Petrol,Automatic,Mumbai,First,Individual,1997.0,FWD,4545.0,1820.0,1685.0,5.0,58.0,154.0,190.0,9.71445146547012e-16,0.317612704321319
Maruti Suzuki,316000,2019,17491,Petrol,Manual,Kolkata,First,Individual,1498.0,FWD,4370.0,1770.0,1545.0,5.0,50.0,116.0,200.0,-2.498001805406602e-16,-1.230455192252129
Maruti Suzuki,610000,2017,38674,Petrol,Manual,Navi Mumbai,First,Individual,1197.0,FWD,3995.0,1695.0,1555.0,5.0,42.0,83.0,115.0,-1.1102230246251565e-16,-0.39749287000250666
Audi,1875000,2016,40000,Diesel,Automatic,Delhi,First,Individual,1968.0,AWD,4385.0,1831.0,1608.0,5.0,64.0,174.0,380.0,3.608224830031759e-16,0.8611870496701821
Renault,365000,2019,32000,Petrol,Manual,Mumbai,First,Individual,999.0,FWD,3679.0,1579.0,1478.0,5.0,28.0,67.0,91.0,-1.0269562977782698e-15,-1.0413744941613883
Hyundai,250000,2012,72000,Petrol,Manual,Mumbai,Third,Individual,1498.0,FWD,4370.0,1770.0,1545.0,5.0,50.0,116.0,200.0,-2.498001805406602e-16,-1.5458785760569431
Ford,745000,2017,82000,Diesel,Manual,Jaipur,First,Individual,1498.0,FWD,3999.0,1765.0,1708.0,5.0,52.0,99.0,205.0,1.0824674490095276e-15,-0.15890538756509542
Mercedes-Benz,1150000,2013,52000,Petrol,Automatic,Delhi,Second,Individual,1595.0,FWD,4359.0,2010.0,1557.0,5.0,50.0,120.0,200.0,-1.1102230246251565e-16,0.3370866425349091
MG,2100000,2020,38500,Other,Automatic,Delhi,First,Individual,1498.0,FWD,4314.0,1809.0,1620.0,5.0,50.0,116.0,200.0,4.718447854656915e-16,0.9777281184984331
Hyundai,200000,2014,56000,Diesel,Manual,Delhi,Third,Individual,1120.0,FWD,3995.0,1660.0,1520.0,5.0,43.0,71.0,180.0,-4.996003610813204e-16,-1.855927735614222
Honda,775000,2016,42000,Petrol,Automatic,Mumbai,First,Individual,1497.0,FWD,4440.0,1695.0,1495.0,5.0,40.0,117.0,145.0,-8.049116928532385e-16,-0.11256445043272614
Hyundai,860000,2016,57983,Petrol,Manual,Mumbai,First,Individual,1591.0,FWD,4270.0,1780.0,1630.0,5.0,60.0,122.0,154.0,5.551115123125783e-16,0.008392274588819486
Audi,2089999,2018,15600,Petrol,Automatic,Lucknow,First,Corporate,1395.0,FWD,4456.0,1796.0,1416.0,5.0,50.0,148.0,250.0,-1.970645868709653e-15,0.9728556875647021
Hyundai,1100000,2019,26000,Diesel,Manual,Patna,First,Individual,1582.0,FWD,4375.0,1700.0,1475.0,5.0,43.0,126.0,260.0,-1.0547118733938987e-15,0.2876541531719931
Maruti Suzuki,260000,2011,90000,Diesel,Manual,Chandigarh,Second,Individual,1248.0,FWD,3995.0,1695.0,1555.0,5.0,42.0,74.0,190.0,-1.1102230246251565e-16,-1.4923615455073254
Mercedes-Benz,2690000,2016,43323,Diesel,Automatic,Chandigarh,Second,Individual,2143.0,RWD,4879.0,1854.0,1474.0,5.0,80.0,204.0,500.0,-1.0824674490095276e-15,1.2261039907367026
Skoda,1400000,2020,94182,Diesel,Automatic,Kanpur,First,Individual,1968.0,FWD,4670.0,1814.0,1476.0,5.0,50.0,141.0,320.0,-1.0547118733938987e-15,0.552238215528333
Hyundai,515000,2022,3395,Petrol,Manual,Ludhiana,First,Individual,1086.0,FWD,3610.0,1645.0,1560.0,5.0,35.0,68.0,99.0,-5.551115123125783e-17,-0.6047284648971901
Maruti Suzuki,600000,2014,53213,Diesel,Manual,Patna,First,Individual,1248.0,FWD,4265.0,1695.0,1685.0,7.0,45.0,89.0,200.0,9.71445146547012e-16,-0.41751452272798617
Jaguar,2850000,2018,45000,Diesel,Automatic,Dehradun,First,Individual,1999.0,RWD,4795.0,1967.0,1416.0,5.0,56.0,177.0,430.0,-1.970645868709653e-15,1.282852190919363
Toyota,3200000,2017,110000,Diesel,Automatic,Chandigarh,First,Individual,2755.0,AWD,4795.0,1855.0,1835.0,7.0,80.0,174.0,450.0,1.7486012637846216e-15,1.3952675758795483
Toyota,1075000,2016,70000,Petrol,Manual,Delhi,First,Individual,1798.0,FWD,4620.0,1775.0,1475.0,5.0,55.0,138.0,173.0,-1.0547118733938987e-15,0.26196962565685
Tata,575000,2020,40000,Petrol,Manual,Kolkata,First,Individual,1199.0,FWD,3990.0,1755.0,1523.0,5.0,37.0,85.0,113.0,-4.718447854656915e-16,-0.46927667376648424
Volvo,3950000,2018,52000,Diesel,Automatic,Bangalore,First,Individual,1969.0,AWD,4425.0,1863.0,1652.0,5.0,54.0,190.0,400.0,7.216449660063518e-16,1.5950807804920137
Maruti Suzuki,750000,2019,6200,Petrol,Manual,Mumbai,First,Individual,1462.0,FWD,4490.0,1730.0,1485.0,5.0,43.0,103.0,138.0,-9.43689570931383e-16,-0.151035978067518
Honda,755000,2017,75650,Diesel,Manual,Thane,First,Individual,1498.0,FWD,3999.0,1734.0,1601.0,5.0,40.0,99.0,200.0,3.3306690738754696e-16,-0.1432260379057908
Hyundai,190000,2010,60000,Petrol,Manual,Other,Third,Individual,1197.0,FWD,3565.0,1595.0,1550.0,5.0,35.0,80.0,111.0,-1.6653345369377348e-16,-1.9285558930211706
Maruti Suzuki,425000,2014,89000,Diesel,Manual,Lucknow,First,Individual,1248.0,FWD,3995.0,1695.0,1555.0,5.0,42.0,74.0,190.0,-1.1102230246251565e-16,-0.845788031380526
Other,3600000,2014,43000,Petrol,Automatic,Mumbai,Second,Individual,1498.0,FWD,4370.0,1770.0,1545.0,5.0,50.0,116.0,200.0,-2.498001805406602e-16,1.5077508593494238
Hyundai,855000,2017,57000,Diesel,Manual,Bangalore,Second,Individual,1582.0,FWD,4375.0,1700.0,1475.0,5.0,43.0,126.0,260.0,-1.0547118733938987e-15,0.0016609586291719716
Hyundai,225000,2012,56000,Petrol,Manual,Meerut,First,Individual,814.0,FWD,3495.0,1550.0,1500.0,5.0,32.0,55.0,75.0,-7.494005416219807e-16,-1.6910848289565241
Audi,2425000,2016,60000,Diesel,Automatic,Mumbai,First,Individual,1968.0,FWD,4933.0,1874.0,1455.0,5.0,75.0,190.0,400.0,-1.3600232051658168e-15,1.123101744869348
Mahindra,1270000,2019,61805,Diesel,Manual,Guwahati,First,Individual,2179.0,RWD,4456.0,1820.0,1995.0,7.0,60.0,140.0,320.0,2.3037127760972e-15,0.4463757435711512
Tata,750000,2019,33000,Petrol,Manual,Delhi,First,Individual,1198.0,FWD,3994.0,1811.0,1607.0,5.0,44.0,108.0,170.0,3.608224830031759e-16,-0.151035978067518
Honda,185000,2008,70000,Petrol,Automatic,Lucknow,Second,Individual,1497.0,FWD,4390.0,1690.0,1495.0,5.0,42.0,78.0,125.0,-8.049116928532385e-16,-1.966519876417076
Maruti Suzuki,450000,2014,48000,Petrol,Automatic,Mumbai,First,Individual,998.0,FWD,3695.0,1600.0,1560.0,5.0,35.0,67.0,90.0,-5.551115123125783e-17,-0.7733853845356201
MG,1710000,2020,12400,Diesel,Manual,Mohali,First,Individual,1956.0,FWD,4655.0,1835.0,1760.0,5.0,60.0,169.0,350.0,1.3877787807814457e-15,0.7651101636752579
Mahindra,665000,2017,92000,Diesel,Manual,Lucknow,First,Individual,1493.0,RWD,3995.0,1745.0,1880.0,7.0,50.0,70.0,195.0,1.942890293094024e-15,-0.2936632708644274
Hyundai,871000,2015,64000,Diesel,Manual,Ahmedabad,First,Individual,1582.0,FWD,4270.0,1780.0,1630.0,5.0,60.0,126.0,265.0,5.551115123125783e-16,0.023045708268296206
Mahindra,495000,2016,53376,Diesel,Manual,Bangalore,First,Individual,1198.0,FWD,3675.0,1715.0,1655.0,6.0,35.0,77.0,190.0,7.216449660063518e-16,-0.6539173316657143
Honda,600000,2016,70000,Diesel,Manual,Kanpur,First,Individual,1498.0,FWD,4440.0,1695.0,1495.0,5.0,40.0,99.0,200.0,-8.049116928532385e-16,-0.41751452272798617
Mahindra,875000,2019,70000,Diesel,Manual,Other,Second,Individual,1493.0,RWD,3995.0,1745.0,1880.0,7.0,50.0,70.0,195.0,1.942890293094024e-15,0.0283220974306389
Hyundai,595000,2014,65123,Diesel,Manual,Patna,First,Individual,1582.0,FWD,4370.0,1700.0,1475.0,5.0,43.0,126.0,260.0,-1.0547118733938987e-15,-0.4276682436243619
Honda,425000,2014,58600,Petrol,Manual,Pune,First,Individual,1198.0,FWD,3990.0,1680.0,1505.0,5.0,35.0,87.0,109.0,-6.661338147750939e-16,-0.845788031380526
Hyundai,1050000,2021,7500,Petrol,Manual,Hyderabad,First,Individual,998.0,FWD,3995.0,1770.0,1605.0,5.0,45.0,118.0,172.0,3.608224830031759e-16,0.2355962752016608
Hyundai,1299000,2019,39000,Diesel,Manual,Mumbai,First,Individual,1582.0,FWD,4270.0,1780.0,1665.0,5.0,55.0,126.0,260.0,8.049116928532385e-16,0.4710280159382065
Hyundai,175000,2009,23000,Petrol,Manual,Mumbai,First,Individual,1086.0,FWD,3565.0,1595.0,1550.0,5.0,35.0,67.0,99.0,-1.6653345369377348e-16,-2.0460769660346485
Maruti Suzuki,994999,2019,27900,Petrol,Manual,Mumbai,First,Individual,1462.0,FWD,4445.0,1775.0,1700.0,6.0,45.0,103.0,138.0,1.0547118733938987e-15,0.17496983476817707
Maruti Suzuki,1025000,2019,42000,Other,Manual,Delhi,First,Individual,1373.0,FWD,4296.0,1695.0,1685.0,7.0,45.0,94.0,130.0,9.71445146547012e-16,0.20849855396471584
Renault,265000,2016,122000,Petrol,Manual,Coimbatore,First,Individual,999.0,FWD,3679.0,1579.0,1478.0,5.0,28.0,67.0,91.0,-1.0269562977782698e-15,-1.4664743006836327
Maruti Suzuki,475000,2015,48000,Petrol,Manual,Navi Mumbai,First,Individual,1197.0,FWD,3995.0,1745.0,1500.0,5.0,37.0,83.0,115.0,-7.494005416219807e-16,-0.7054213835920488
Hyundai,660000,2018,9000,Petrol,Manual,Mumbai,First,Individual,1197.0,FWD,3985.0,1734.0,1505.0,5.0,45.0,82.0,115.0,-6.661338147750939e-16,-0.3026913340667132
Renault,490000,2019,32000,Petrol,Automatic,Coimbatore,First,Individual,999.0,FWD,3679.0,1579.0,1478.0,5.0,28.0,67.0,91.0,-1.0269562977782698e-15,-0.6665684207380345
Toyota,1950000,2018,54000,Petrol,Automatic,Mumbai,First,Individual,2694.0,RWD,4735.0,1830.0,1795.0,7.0,65.0,164.0,245.0,1.582067810090848e-15,0.901725675099341
Nissan,315000,2012,57000,Petrol,Manual,Other,First,Individual,1498.0,FWD,4425.0,1695.0,1505.0,5.0,41.0,98.0,134.0,-6.661338147750939e-16,-1.2346549157840625
Honda,341000,2016,49000,Petrol,Manual,Mumbai,First,Individual,1198.0,FWD,3610.0,1680.0,1500.0,5.0,35.0,87.0,109.0,-7.494005416219807e-16,-1.130117955231638
Maruti Suzuki,950000,2018,71000,Diesel,Manual,Udupi,Second,Individual,1248.0,FWD,3995.0,1790.0,1640.0,5.0,48.0,89.0,200.0,6.38378239159465e-16,0.1224605205392139
Maruti Suzuki,409999,2014,20000,Petrol,Manual,Mumbai,Second,Individual,1197.0,FWD,3850.0,1695.0,1530.0,5.0,42.0,85.0,114.0,-3.885780586188048e-16,-0.8915991695982707
Maruti Suzuki,1050000,2021,5000,Diesel,Manual,Lucknow,First,Individual,1248.0,FWD,4490.0,1730.0,1485.0,5.0,43.0,89.0,200.0,-9.43689570931383e-16,0.2355962752016608
Maruti Suzuki,365000,2013,68000,Petrol,Manual,Mumbai,First,Individual,1197.0,FWD,3850.0,1695.0,1530.0,5.0,42.0,85.0,114.0,-3.885780586188048e-16,-1.0413744941613883
Mercedes-Benz,3100000,2019,17000,Diesel,Automatic,Delhi,First,Individual,2143.0,FWD,4630.0,1777.0,1432.0,5.0,56.0,136.0,300.0,-1.6930901125533637e-15,1.3646336482093813
Mahindra,1875000,2022,15000,Diesel,Automatic,Delhi,First,Individual,2184.0,AWD,3985.0,1820.0,1844.0,4.0,57.0,130.0,300.0,1.7763568394002505e-15,0.8611870496701821
Ford,595000,2015,43000,Diesel,Manual,Mumbai,First,Individual,1498.0,FWD,3999.0,1765.0,1708.0,5.0,52.0,89.0,204.0,1.0824674490095276e-15,-0.4276682436243619
Mercedes-Benz,5200000,2020,18000,Diesel,Automatic,Noida,First,Individual,1950.0,RWD,5063.0,1860.0,1494.0,5.0,80.0,192.0,400.0,-8.326672684688674e-16,1.8474051696961924
Mercedes-Benz,4975000,2021,2610,Petrol,Automatic,Bangalore,First,Individual,1991.0,RWD,4686.0,1810.0,1442.0,5.0,66.0,201.0,300.0,-1.5543122344752192e-15,1.8074535659816497
Maruti Suzuki,650000,2017,92000,Diesel,Manual,Jalandhar,Second,Individual,1248.0,FWD,4490.0,1730.0,1485.0,5.0,43.0,89.0,200.0,-9.43689570931383e-16,-0.3209832210735394
Maruti Suzuki,521000,2017,40879,Petrol,Automatic,Mumbai,First,Individual,1197.0,FWD,3700.0,1690.0,1595.0,5.0,32.0,82.0,113.0,2.498001805406602e-16,-0.5903945454916731
Ford,570000,2016,80000,Diesel,Manual,Gurgaon,First,Individual,1498.0,FWD,3999.0,1765.0,1708.0,5.0,52.0,99.0,205.0,1.0824674490095276e-15,-0.47993641481758614
Maruti Suzuki,160000,2011,89000,Diesel,Manual,Dehradun,Second,Individual,1248.0,FWD,3715.0,1680.0,1620.0,5.0,43.0,75.0,190.0,4.718447854656915e-16,-2.175661698194623
Maruti Suzuki,420000,2018,50000,Petrol,Manual,Other,UnRegistered Car,Individual,1498.0,FWD,3655.0,1620.0,1675.0,5.0,32.0,116.0,200.0,8.881784197001252e-16,-0.8608501717831845
Renault,299000,2018,19000,Petrol,Manual,Kolkata,First,Individual,999.0,FWD,3679.0,1579.0,1478.0,5.0,28.0,67.0,91.0,-1.0269562977782698e-15,-1.3039904375956997
Skoda,350000,2012,130000,Diesel,Manual,Nashik,First,Individual,1598.0,FWD,4386.0,1699.0,1466.0,5.0,55.0,105.0,250.0,-1.1934897514720433e-15,-1.09602958797009
Maruti Suzuki,575000,2017,35000,Diesel,Manual,Patna,First,Individual,1248.0,FWD,3995.0,1695.0,1555.0,5.0,42.0,74.0,190.0,-1.1102230246251565e-16,-0.46927667376648424
Honda,335000,2013,64418,Petrol,Automatic,Mumbai,Second,Individual,1198.0,FWD,3610.0,1680.0,1500.0,5.0,35.0,87.0,109.0,-7.494005416219807e-16,-1.1534173226582976
Hyundai,480000,2019,10265,Petrol,Manual,Hyderabad,First,Individual,1197.0,FWD,3765.0,1660.0,1520.0,5.0,43.0,81.0,114.0,-4.996003610813204e-16,-0.692317117257438
Maruti Suzuki,675000,2021,15000,Other,Manual,Pune,First,Individual,998.0,FWD,3655.0,1620.0,1675.0,5.0,60.0,58.0,78.0,8.881784197001252e-16,-0.275836649101891
Ford,350000,2012,85000,Diesel,Manual,Jaipur,First,Individual,1498.0,FWD,4320.0,1764.0,1486.0,5.0,40.0,89.0,204.0,-9.43689570931383e-16,-1.09602958797009
Mercedes-Benz,2500000,2018,90000,Diesel,Automatic,Mumbai,Second,Individual,2143.0,FWD,4424.0,1804.0,1494.0,5.0,50.0,134.0,300.0,-8.326672684688674e-16,1.1535060633331609
Maruti Suzuki,790000,2017,50000,Diesel,Manual,Delhi,First,Individual,1248.0,FWD,3995.0,1790.0,1640.0,5.0,48.0,89.0,200.0,6.38378239159465e-16,-0.09015325461884537
Hyundai,551000,2019,39000,Diesel,Manual,Jaipur,First,Individual,1120.0,FWD,3995.0,1660.0,1520.0,5.0,43.0,71.0,160.0,-4.996003610813204e-16,-0.5214361679388742
Maruti Suzuki,860000,2018,33030,Diesel,Manual,Jaipur,First,Individual,1248.0,FWD,3995.0,1790.0,1640.0,5.0,48.0,89.0,200.0,6.38378239159465e-16,0.008392274588819486
Honda,375000,2013,86000,Petrol,Manual,Mumbai,Second,Individual,1497.0,FWD,4440.0,1695.0,1485.0,5.0,42.0,116.0,146.0,-9.43689570931383e-16,-1.006338782770547
Maruti Suzuki,725000,2017,55000,Petrol,Automatic,Noida,First,Individual,1373.0,FWD,4490.0,1730.0,1485.0,5.0,43.0,91.0,130.0,-9.43689570931383e-16,-0.19099512632184237
Hyundai,400000,2017,35000,Petrol,Manual,Kolkata,First,Individual,1197.0,FWD,3765.0,1660.0,1520.0,5.0,43.0,81.0,114.0,-4.996003610813204e-16,-0.9232072890217987
Jeep,2275000,2022,2000,Petrol,Automatic,Kolkata,First,Individual,1368.0,FWD,4405.0,1818.0,1640.0,5.0,60.0,161.0,250.0,6.38378239159465e-16,1.0589495273195177
Jeep,1250000,2018,90000,Diesel,Manual,Ludhiana,First,Individual,1956.0,FWD,4395.0,1818.0,1640.0,5.0,60.0,171.0,350.0,6.38378239159465e-16,0.4289979730895259
Honda,499000,2012,96506,Petrol,Manual,Bangalore,Second,Individual,1497.0,FWD,4440.0,1695.0,1485.0,5.0,42.0,116.0,146.0,-9.43689570931383e-16,-0.6439007034917481
Volkswagen,399000,2014,88000,Petrol,Automatic,Faridabad,First,Individual,1598.0,FWD,4384.0,1699.0,1466.0,5.0,55.0,103.0,153.0,-1.1934897514720433e-15,-0.9264177819239353
Maruti Suzuki,450000,2015,52000,Petrol,Manual,Other,First,Individual,1197.0,FWD,3995.0,1695.0,1555.0,5.0,42.0,85.0,114.0,-1.1102230246251565e-16,-0.7733853845356201
Maruti Suzuki,409999,2015,54443,Petrol,Automatic,Mumbai,First,Individual,998.0,FWD,3600.0,1600.0,1560.0,5.0,35.0,67.0,90.0,-5.551115123125783e-17,-0.8915991695982707
Mercedes-Benz,6100000,2020,9500,Diesel,Automatic,Mumbai,First,Corporate,1950.0,RWD,5063.0,1860.0,1494.0,5.0,80.0,192.0,400.0,-8.326672684688674e-16,1.9895745462095782
Audi,775000,2012,89000,Diesel,Automatic,Mohali,Second,Individual,1498.0,FWD,4370.0,1770.0,1545.0,5.0,50.0,116.0,200.0,-2.498001805406602e-16,-0.11256445043272614
Audi,3000000,2017,42000,Petrol,Automatic,Pune,First,Individual,1395.0,FWD,4726.0,1842.0,1427.0,5.0,54.0,148.0,250.0,-1.7763568394002505e-15,1.3328541024142928
Datsun,250000,2018,25000,Petrol,Manual,Kolkata,Second,Individual,999.0,FWD,3429.0,1560.0,1541.0,5.0,28.0,67.0,91.0,-2.7755575615628914e-16,-1.5458785760569431
BMW,6200000,2021,39000,Diesel,Automatic,Ahmedabad,First,Individual,1995.0,AWD,4657.0,1881.0,1678.0,5.0,67.0,190.0,400.0,9.159339953157541e-16,2.0038816583869354
Maruti Suzuki,590000,2014,86000,Diesel,Manual,Coimbatore,First,Individual,1248.0,FWD,3850.0,1695.0,1530.0,5.0,42.0,74.0,190.0,-3.885780586188048e-16,-0.4379195190543026
MINI,1300000,2013,50300,Diesel,Automatic,Delhi,Second,Individual,1995.0,FWD,4097.0,1789.0,1561.0,5.0,47.0,112.0,270.0,-5.551115123125783e-17,0.47186689494722495
Mahindra,1639999,2018,43000,Diesel,Automatic,Mumbai,First,Individual,2179.0,FWD,4585.0,1890.0,1785.0,7.0,70.0,153.0,360.0,1.5265566588595902e-15,0.7211108317192713
Mahindra,740000,2013,83555,Diesel,Manual,Hyderabad,First,Individual,2179.0,FWD,4585.0,1890.0,1785.0,7.0,70.0,140.0,330.0,1.5265566588595902e-15,-0.16683512294064787
Mahindra,770000,2019,27500,Diesel,Manual,Varanasi,First,Individual,1493.0,RWD,3995.0,1745.0,1880.0,7.0,50.0,70.0,195.0,1.942890293094024e-15,-0.12014473113590168
Ford,530000,2013,75000,Diesel,Manual,Mumbai,First,Individual,1498.0,FWD,3999.0,1765.0,1708.0,5.0,52.0,89.0,204.0,1.0824674490095276e-15,-0.569242142979312
Hyundai,1989999,2022,5800,Diesel,Automatic,Surat,First,Individual,1493.0,FWD,4300.0,1790.0,1635.0,5.0,50.0,113.0,250.0,5.828670879282072e-16,0.9226267830447327
Kia,1975000,2021,7000,Petrol,Automatic,Bangalore,First,Individual,1353.0,FWD,4315.0,1800.0,1645.0,5.0,50.0,138.0,242.0,6.661338147750939e-16,0.9148456790338059
Mahindra,735000,2015,121000,Diesel,Manual,Kanpur,First,Individual,2179.0,AWD,4585.0,1890.0,1785.0,7.0,70.0,138.0,330.0,1.5265566588595902e-15,-0.1748260589667128
Tata,425000,2013,96000,Diesel,Manual,Ambala Cantt,First,Individual,2179.0,RWD,4655.0,1965.0,1922.0,7.0,55.0,138.0,320.0,2.0816681711721685e-15,-0.845788031380526
Honda,195000,2008,57885,Petrol,Automatic,Delhi,First,Individual,1498.0,FWD,4370.0,1770.0,1545.0,5.0,50.0,116.0,200.0,-2.498001805406602e-16,-1.8917120216053223
Toyota,315000,2011,38091,Petrol,Manual,Mumbai,First,Individual,1197.0,FWD,3775.0,1695.0,1510.0,5.0,45.0,80.0,104.0,-6.38378239159465e-16,-1.2346549157840625
Hyundai,275000,2013,34000,Petrol,Manual,Pune,First,Individual,814.0,FWD,3495.0,1550.0,1500.0,5.0,32.0,55.0,75.0,-7.494005416219807e-16,-1.4163279471971337
Honda,750000,2018,75000,Diesel,Manual,Faridabad,First,Individual,1498.0,FWD,4440.0,1695.0,1495.0,5.0,40.0,99.0,200.0,-8.049116928532385e-16,-0.151035978067518
Toyota,465000,2014,82000,Diesel,Manual,Ludhiana,First,Individual,1364.0,FWD,4265.0,1695.0,1510.0,5.0,45.0,67.0,170.0,-6.38378239159465e-16,-0.7321072360118279
Kia,1325000,2021,20000,Petrol,Manual,Bangalore,First,Individual,998.0,FWD,3995.0,1790.0,1647.0,5.0,45.0,118.0,172.0,6.938893903907228e-16,0.4926034371289893
Maruti Suzuki,175000,2008,65000,Diesel,Manual,Jamshedpur,Second,Individual,1248.0,FWD,3995.0,1695.0,1555.0,5.0,42.0,74.0,190.0,-1.1102230246251565e-16,-2.0460769660346485
Mercedes-Benz,950000,2011,65000,Petrol,Automatic,Mumbai,Second,Individual,1991.0,RWD,4879.0,1854.0,1474.0,5.0,80.0,184.0,300.0,-1.0824674490095276e-15,0.1224605205392139
